Time,Error,Angle
342,-3.54,24.83449
798,-3.871875,24.06011
1140,-11.61563,21.62603
1260,-16.04063,18.23949
1603,5.08875,19.55422
1939,-31.74938,12.67571
2062,1.99125,14.33006
2405,12.16875,16.93779
2529,-13.82813,13.20494
2763,-31.4175,6.524507
