Time,Error,Angle
12043,-1.77,3.219119
12156,-1.99125,2.204365
12270,-1.3275,1.593359
12385,-0.6637501,1.31935
12500,-0.774375,0.9269533
12614,-1.3275,0.2175095
12728,-1.99125,-0.8355216
12842,-2.544375,-2.157215
12955,-2.2125,-3.239483
13068,1.10625,-2.408107
13180,0.331875,-2.287884
13293,-1.216875,-3.027369
13406,-2.544375,-4.417927
13520,-3.54,-6.278027
13632,-2.2125,-7.280455
13744,-0.0,-7.089128
13857,1.216875,-6.366556
13969,0.995625,-5.879526
14082,-0.0,-5.962547
14195,-0.885,-6.484331
14307,-1.54875,-7.318796
14420,-1.99125,-8.354958
14533,-1.10625,-8.837584
14645,0.331875,-8.547083
14758,0.774375,-8.115117
14872,0.553125,-7.8539
14984,0.553125,-7.578355
15097,0.553125,-7.30186
15209,0.885,-6.831927
15322,0.4425,-6.645455
15435,-0.0,-6.684326
15548,0.331875,-6.493301
15661,0.995625,-5.938964
15774,0.995625,-5.437433
15886,0.885,-5.003908
15999,0.774375,-4.626457
16111,-0.331875,-4.884492
16224,0.4425,-4.604798
16336,1.77,-3.606204
16449,2.2125,-2.455897
16562,-0.885,-3.15158
16675,0.22125,-2.966154
16788,1.880625,-1.88255
16901,2.986875,-0.2890545
17015,2.544375,0.9528826
17128,2.101875,1.965874
17242,0.22125,1.918525
17357,0.6637501,2.276164
17472,2.544375,3.702968
17587,2.986875,5.2424
17701,-0.22125,4.873839
17814,-0.885,4.358896
17927,0.995625,5.006185
18040,2.765625,6.545163
18153,3.208125,8.196083
18266,2.655,9.480581
18378,1.659375,10.22442
18490,-0.22125,9.951324
18602,1.216875,10.66887
18714,2.323125,11.92907
18827,0.995625,12.32276
18939,0.110625,12.29739
19051,0.6637501,12.67002
19163,1.438125,13.45634
19275,0.553125,13.66416
19387,-1.10625,12.96815
19499,-1.54875,12.14702
19611,-0.6637501,11.88523
19724,-0.0,11.94472
19836,0.6637501,12.33587
19949,0.6637501,12.67168
20061,0.6637501,13.00381
20173,0.4425,13.20664
20285,-0.0,13.16853
20397,-0.774375,12.71481
20509,-1.54875,11.87147
20621,-1.99125,10.83438
20733,-0.995625,10.41682
20845,1.54875,11.40862
20957,0.4425,11.55142
21069,-1.216875,10.80064
21182,-2.43375,9.472876
21294,-2.323125,8.313179
21406,-0.885,7.990689
21518,-0.995625,7.491615
21630,-1.880625,6.478054
21743,-1.10625,5.984623
21856,-0.6637501,5.693259
21969,-2.544375,4.268259
22082,-2.986875,2.728567
22197,-2.43375,1.554027
22311,-1.3275,0.9837473
22425,1.438125,1.933784
22539,-0.0,1.830935
22653,-1.77,0.7940919
22768,-3.76125,-1.259715
22882,-2.87625,-2.636574
22995,-1.659375,-3.362485
23108,1.438125,-2.380514
23222,0.22125,-2.353196
23336,-1.3275,-3.149373
23449,-2.986875,-4.788709
23561,-3.31875,-6.48512
23674,-1.77,-7.244516
23787,0.331875,-6.895028
23899,1.216875,-6.201349
24012,0.110625,-6.231886
24126,-0.774375,-6.697887
24239,-1.438125,-7.476517
24352,-1.659375,-8.328415
24465,-0.110625,-8.256093
24579,0.4425,-7.981161
24692,-0.110625,-8.078671
24805,-0.22125,-8.201218
24917,-0.331875,-8.377086
25030,-0.22125,-8.479218
25143,0.110625,-8.395677
25256,0.4425,-8.145132
25368,0.774375,-7.72858
25481,1.3275,-7.017169
25594,1.99125,-5.963051
25708,0.331875,-5.929358
25820,-0.110625,-6.029954
25934,0.774375,-5.572579
26047,2.2125,-4.34383
26161,2.2125,-3.22952
26274,-0.885,-3.925476
26387,-2.323125,-5.223738
26499,-0.22125,-5.169587
26612,2.87625,-3.46454
26726,4.20375,-1.235355
26839,1.3275,-0.8010191
26953,1.99125,0.2337403
27066,2.986875,1.812064
27180,2.544375,3.053253
27295,-1.216875,2.136912
27408,-1.216875,1.508384
27523,1.3275,2.377764
27637,4.535625,4.922046
27754,3.871875,6.822186
27867,-0.6637501,6.116074
27980,-1.10625,5.501745
28093,0.6637501,5.975925
28206,2.2125,7.219578
28319,3.871875,9.302961
28431,2.986875,10.7324
28543,-0.110625,10.4168
28655,-0.0,10.40876
28767,1.659375,11.37624
28880,2.544375,12.73066
28993,1.216875,13.23389
29105,-0.22125,12.99745
29218,-0.995625,12.42673
29331,-0.553125,12.18196
29443,-0.0,12.23018
29555,0.553125,12.55564
29668,0.995625,13.09358
29780,1.216875,13.72295
29893,1.10625,14.26824
30005,-0.4425,13.91844
30117,-1.438125,13.10785
30229,-1.77,12.18911
30342,-1.3275,11.56001
30454,-0.6637501,11.28577
30566,0.110625,11.40946
30677,-0.22125,11.2757
30790,-1.10625,10.64789
30903,-1.3275,9.960936
31015,0.774375,10.5218
31127,-0.553125,10.1461
31240,-1.880625,9.088544
31352,-2.101875,8.011385
31464,-1.3275,7.41045
31576,-0.995625,6.94447
31688,-1.10625,6.384294
31803,-1.3275,5.701942
31916,-2.101875,4.58576
32028,-2.101875,3.53053
32142,-1.880625,2.608227
32256,-1.3275,1.990627
32370,-1.438125,1.265505
32485,-1.54875,0.4817411
32600,-0.885,0.09305305
32714,-0.995625,-0.4103189
32828,-2.2125,-1.615896
32942,-2.323125,-2.79301
33055,-2.43375,-4.020054
33169,0.4425,-3.561683
33282,-0.331875,-3.775644
33396,-1.438125,-4.589324
33509,-2.765625,-6.087159
33622,-2.43375,-7.283998
33734,-0.6637501,-7.468223
33848,1.659375,-6.436761
33960,1.880625,-5.464882
34074,0.331875,-5.424908
34188,-0.995625,-6.039789
34301,-1.659375,-6.932053
34413,-2.323125,-8.152607
34526,-1.99125,-9.124479
34639,0.22125,-8.829376
34751,1.3275,-8.062032
34864,1.216875,-7.455925
34978,0.553125,-7.23439
35091,0.6637501,-6.896989
35204,0.22125,-6.822584
35317,-0.110625,-6.907716
35430,0.331875,-6.707158
35542,0.995625,-6.152193
35655,0.774375,-5.779537
35768,0.4425,-5.586917
35881,1.3275,-4.851884
35994,1.99125,-3.796695
36107,-0.4425,-4.213615
36220,-2.87625,-5.867605
36333,-1.10625,-6.288599
36447,3.54,-4.129005
36560,4.8675,-1.559875
36673,1.77,-0.9200229
36786,-0.22125,-1.212906
36899,1.77,-0.1752734
37012,2.655,1.234752
37126,1.216875,1.729724
37239,0.22125,1.751309
37354,0.995625,2.306807
37469,2.2125,3.514928
37585,2.655,4.88501
37700,0.885,5.186314
37813,-0.22125,4.975768
37927,0.4425,5.245319
38040,2.544375,6.693003
38154,3.54,8.556091
38267,2.544375,9.751456
38379,0.22125,9.664967
38491,-0.0,9.633447
38604,1.216875,10.34124
38716,2.323125,11.60079
38829,2.43375,12.83326
38941,0.4425,12.88955
39054,-0.774375,12.3909
39167,-0.22125,12.319
39280,0.774375,12.79035
39393,1.3275,13.50536
39506,0.995625,13.97891
39618,-0.331875,13.7007
39731,-0.774375,13.26954
39843,-0.553125,13.00838
39956,-0.553125,12.73283
40069,-0.6637501,12.3918
40181,-0.885,11.9304
40293,-0.6637501,11.61572
40405,-0.22125,11.54312
40518,0.110625,11.62862
40630,-0.774375,11.16966
40742,-0.995625,10.64884
40854,-0.0,10.73031
40967,0.110625,10.80025
41079,-1.216875,10.08212
41191,-1.659375,9.208629
41303,-1.438125,8.505104
41417,-0.774375,8.173813
41529,-1.438125,7.403553
41642,-2.2125,6.229353
41755,-1.10625,5.763215
41867,-1.3275,5.086896
41981,-2.323125,3.842195
42093,-2.655,2.481788
42207,-2.323125,1.345291
42321,-0.995625,0.9579631
42436,0.553125,1.368725
42550,-0.331875,1.139497
42665,-2.101875,-0.0607022
42779,-3.0975,-1.700085
42893,-1.99125,-2.610916
43006,-1.77,-3.471848
43118,0.885,-2.808266
43231,-0.0,-2.866887
43344,-1.54875,-3.77316
43458,-2.986875,-5.394169
43570,-3.0975,-6.960604
43683,-1.54875,-7.608102
43795,0.885,-6.956048
43909,2.43375,-5.597346
44021,0.995625,-5.209097
44135,-0.553125,-5.620909
44247,-2.43375,-7.00216
44360,-2.765625,-8.423223
44473,-0.6637501,-8.582418
44585,-0.0,-8.516183
44698,-0.0,-8.511826
44812,-0.331875,-8.704914
44925,-0.22125,-8.80818
45038,0.553125,-8.467113
45150,0.774375,-8.05739
45264,1.10625,-7.475345
45377,1.216875,-6.855859
45490,1.216875,-6.246695
45603,0.22125,-6.218334
45716,0.331875,-6.048663
45829,0.995625,-5.496182
45942,1.216875,-4.865674
46055,1.216875,-4.255785
46169,0.110625,-4.291085
46282,-0.331875,-4.499567
46395,0.774375,-4.024448
46509,1.77,-3.051351
46622,1.54875,-2.289369
46734,0.885,-1.903024
46848,2.323125,-0.6272051
46961,1.880625,0.2840413
47075,2.2125,1.415816
47188,0.6637501,1.622366
47303,0.110625,1.624147
47417,1.77,2.641716
47532,2.87625,4.177596
47647,1.54875,4.850333
47762,1.216875,5.424927
47876,0.4425,5.580473
47989,1.438125,6.376885
48102,2.544375,7.746424
48215,2.765625,9.153933
48328,1.99125,10.08716
48440,-0.331875,9.725059
48553,0.331875,9.933315
48666,1.54875,10.81108
48778,2.765625,12.3013
48891,1.10625,12.7243
49003,-0.22125,12.49438
49116,-0.553125,12.18224
49228,0.22125,12.35454
49341,1.10625,12.98553
49453,1.438125,13.73716
49566,0.110625,13.68396
49677,-0.774375,13.2158
49789,-0.885,12.75871
49902,-0.774375,12.37978
50014,-0.774375,11.99313
50127,-0.331875,11.86412
50238,-0.110625,11.8297
50351,-0.4425,11.58217
50463,-0.553125,11.29464
50575,-0.331875,11.14642
50687,-0.553125,10.85273
50799,0.553125,11.22114
50911,-0.110625,11.117
51024,-1.216875,10.4131
51137,-2.2125,9.218987
51249,-1.216875,8.687719
51361,-0.553125,8.471608
51473,-0.995625,7.940918
51586,-2.43375,6.601976
51698,-2.655,5.248154
51810,-0.6637501,5.080528
51923,-1.3275,4.37271
52036,-2.87625,2.802553
52149,-1.438125,2.192796
52263,-0.885,1.803216
52377,-0.774375,1.42845
52492,-1.216875,0.7845401
52606,-1.880625,-0.2120502
52721,-2.986875,-1.799868
52834,-1.659375,-2.526015
52946,1.54875,-1.479601
53059,0.885,-1.074079
53173,-1.10625,-1.79426
53286,-3.0975,-3.518624
53398,-3.208125,-5.143386
53512,-2.2125,-6.16935
53624,-2.323125,-7.334808
53737,-0.110625,-7.205939
53849,1.3275,-6.411177
53962,0.995625,-5.93234
54074,0.110625,-5.951442
54187,-0.885,-6.481876
54299,-1.54875,-7.316911
54412,-1.880625,-8.288651
54525,-1.659375,-9.102115
54638,0.22125,-8.833639
54750,0.995625,-8.260801
54862,0.885,-7.822511
54975,0.885,-7.380291
55087,0.331875,-7.2601
55199,0.331875,-7.097198
55312,0.774375,-6.673627
55425,0.553125,-6.412962
55538,-0.4425,-6.718265
55651,0.22125,-6.558295
55764,0.995625,-5.993216
55878,1.659375,-5.104715
55990,1.880625,-4.142241
56103,0.22125,-4.168476
56215,-2.765625,-5.807228
56328,-1.54875,-6.497838
56441,3.0975,-4.556207
56553,5.641875,-1.49907
56667,3.429375,0.04824209
56779,-1.659375,-1.213162
56892,-1.10625,-1.74896
57005,1.880625,-0.5605724
57118,3.871875,1.55631
57232,2.323125,2.602688
57346,0.4425,2.662219
57460,0.110625,2.679455
57574,1.880625,3.761255
57689,2.87625,5.28951
57805,1.880625,6.154683
57918,-0.110625,5.929803
58030,0.885,6.44346
58143,2.2125,7.66414
58257,3.31875,9.421689
58370,1.659375,10.11956
58481,-0.22125,9.843416
58593,0.885,10.36716
58705,1.99125,11.46039
58818,2.544375,12.78516
58930,0.553125,12.89922
59042,-0.995625,12.26152
59154,-0.4425,12.0771
59266,0.4425,12.37457
59378,1.10625,12.98758
59490,1.438125,13.73828
59602,0.110625,13.68503
59714,-0.885,13.15157
59826,-0.885,12.70304
59938,-0.885,12.26014
60051,-0.553125,12.01122
60163,-0.331875,11.86556
60275,-0.331875,11.70095
60387,-0.331875,11.5351
60499,-0.553125,11.2401
60611,-0.6637501,10.89778
60725,-0.331875,10.7586
60837,0.4425,11.04563
60950,-0.553125,10.69043
61062,-1.659375,9.763305
61174,-1.54875,8.991688
61286,0.22125,9.250048
61398,-0.995625,8.661351
61510,-2.2125,7.44763
61622,-3.0975,5.817975
61734,-1.99125,4.909203
61846,-0.331875,4.887357
61959,-0.885,4.408607
62072,-2.2125,3.190224
62185,-2.765625,1.754305
62300,-0.885,1.462543
62413,-0.110625,1.480561
62528,-0.885,0.9793509
62642,-2.544375,-0.4315911
62757,-2.765625,-1.841599
62870,-2.323125,-2.968653
62984,0.553125,-2.45203
63097,1.10625,-1.837887
63210,-0.6637501,-2.31208
63323,-2.544375,-3.749108
63436,-3.31875,-5.483348
63549,-3.0975,-7.018621
63661,-1.3275,-7.535152
63774,1.3275,-6.640308
63887,1.880625,-5.639063
63999,0.774375,-5.339324
64112,-0.553125,-5.731389
64225,-1.659375,-6.660133
64338,-2.2125,-7.818628
64451,-2.2125,-8.928315
64564,-0.885,-9.260379
64676,1.216875,-8.470906
64789,0.995625,-7.979475
64902,0.774375,-7.611155
65014,0.774375,-7.225209
65127,0.4425,-7.031477
65241,0.110625,-7.005413
65353,0.331875,-6.823108
65467,0.331875,-6.656102
65580,-0.110625,-6.747928
65693,0.6637501,-6.354434
65807,1.10625,-5.760673
65919,1.659375,-4.882583
66032,1.77,-3.985252
66146,-0.4425,-4.388606
66258,-2.2125,-5.653169
66371,0.110625,-5.416211
66484,2.655,-3.866408
66597,3.76125,-1.878816
66710,1.54875,-1.280318
66822,0.553125,-1.097639
66935,1.99125,0.01070464
67049,2.101875,1.078068
67163,1.3275,1.678878
67277,0.4425,1.823455
67391,1.438125,2.618529
67506,2.765625,4.11515
67621,0.995625,4.476376
67735,0.885,4.901039
67850,0.774375,5.278075
67963,1.438125,6.051344
68076,2.323125,7.289639
68189,3.650625,9.229749
68302,1.3275,9.70899
68414,-0.331875,9.392483
68527,0.331875,9.603764
68639,1.659375,10.54618
68751,2.544375,11.89963
68864,2.101875,12.91907
68976,-0.331875,12.54815
69088,-0.885,12.04644
69200,0.110625,12.18082
69313,0.774375,12.62859
69425,1.3275,13.34205
69538,1.10625,13.88003
69650,-0.22125,13.65774
69762,-1.10625,13.02343
69874,-0.995625,12.52945
69986,-0.774375,12.16096
70098,-0.6637501,11.83946
70210,-0.22125,11.76642
70323,0.110625,11.85164
70435,-0.110625,11.77987
70548,-0.774375,11.33625
70660,-1.10625,10.75198
70772,-0.885,10.32586
70885,0.553125,10.72339
70997,-0.110625,10.62077
71109,-1.438125,9.787909
71221,-1.99125,8.739068
71333,-1.3275,8.127555
71444,-0.553125,7.919012
71557,-1.438125,7.131258
71669,-2.101875,6.020432
71782,-1.99125,5.030012
71895,-1.659375,4.228336
72007,-1.880625,3.271574
72120,-1.54875,2.523555
72234,-1.3275,1.879666
72348,-1.3275,1.217212
72463,-1.3275,0.5535461
72577,-1.216875,-0.04581511
72692,-1.99125,-1.103328
72806,-1.880625,-2.038567
72919,-1.659375,-2.849629
73032,0.4425,-2.453384
73144,0.110625,-2.413996
73257,-1.77,-3.455522
73370,-2.986875,-5.059861
73483,-2.2125,-6.108913
73595,-1.54875,-6.824651
73708,-0.4425,-6.949791
73820,0.4425,-6.649052
73933,0.331875,-6.487031
74046,-0.331875,-6.7081
74159,-1.438125,-7.522247
74272,-1.880625,-8.505755
74384,-0.774375,-8.804327
74497,0.6637501,-8.347727
74610,0.774375,-7.943043
74722,0.4425,-7.748079
74836,0.331875,-7.593017
74949,0.22125,-7.492172
75062,0.331875,-7.317732
75175,0.4425,-7.086777
75288,0.331875,-6.929347
75401,-0.110625,-7.021802
75514,0.331875,-6.821441
75627,0.995625,-6.266489
75740,1.438125,-5.507084
75853,0.331875,-5.42995
75965,0.995625,-4.883105
76078,1.659375,-3.994833
76191,0.553125,-3.805156
76303,-1.880625,-4.954116
76416,-0.885,-5.328031
76529,1.3275,-4.476854
76642,3.54,-2.511608
76755,3.0975,-0.9865957
76868,0.995625,-0.6655759
76981,1.99125,0.4007299
77094,1.54875,1.143434
77207,1.54875,1.915725
77323,0.774375,2.239799
77437,0.331875,2.365664
77552,2.101875,3.55796
77667,2.87625,5.068213
77782,1.3275,5.609678
77895,-0.0,5.491884
78008,1.54875,6.38655
78122,3.0975,8.07014
78235,2.43375,9.241388
78347,1.438125,9.874426
78460,-0.331875,9.55523
78572,0.331875,9.766333
78684,1.99125,10.90211
78797,2.101875,11.97157
78909,1.880625,12.89481
79022,0.110625,12.80144
79134,-0.553125,12.46022
79246,-0.553125,12.17937
79359,0.110625,12.28973
79471,0.6637501,12.67137
79583,0.774375,13.07097
79696,0.995625,13.58805
79809,0.6637501,13.89376
79921,-0.6637501,13.45041
80033,-0.995625,12.91754
80145,-1.216875,12.28833
80257,-1.10625,11.74305
80370,-1.10625,11.19045
80481,-0.110625,11.21817
80593,0.885,11.74917
80705,0.110625,11.7458
80818,-0.774375,11.28095
80930,-1.77,10.3078
81042,-1.880625,9.352538
81154,-0.6637501,9.121114
81267,-0.22125,9.054041
81379,-1.659375,8.108324
81492,-1.438125,7.400008
81604,-1.880625,6.423521
81716,-1.438125,5.738661
81828,-1.438125,5.021868
81941,-1.880625,4.044818
82054,-1.880625,3.102088
82168,-1.880625,2.161619
82282,-1.880625,1.221297
82397,-0.553125,1.052697
82511,-0.331875,0.9119461
82626,-2.101875,-0.2824804
82740,-3.0975,-1.92149
82854,-1.99125,-2.831595
82967,0.553125,-2.340825
83080,0.885,-1.856795
83193,-0.6637501,-2.313979
83307,-2.2125,-3.556513
83420,-3.31875,-5.315489
83534,-2.87625,-6.723583
83646,-1.438125,-7.321775
83759,0.110625,-7.129337
83872,1.659375,-6.163711
83985,1.438125,-5.453997
84099,-0.22125,-5.702423
84212,-1.216875,-6.401489
84325,-1.880625,-7.403146
84438,-2.101875,-8.476411
84552,-1.54875,-9.207246
84665,-0.6637501,-9.462457
84778,0.6637501,-9.015789
84891,1.216875,-8.354071
85003,0.995625,-7.871044
85116,0.995625,-7.374213
85228,0.553125,-7.134298
85341,-0.553125,-7.504729
85454,-0.553125,-7.787467
85567,0.110625,-7.677686
85680,0.774375,-7.232041
85793,1.54875,-6.3898
85907,1.659375,-5.546501
86020,0.885,-5.167126
86133,1.216875,-4.535404
86246,1.880625,-3.538685
86358,0.331875,-3.497077
86471,-1.99125,-4.694612
86584,-0.6637501,-4.930812
86697,1.438125,-4.031686
86812,4.20375,-1.691293
86925,3.429375,-0.02453756
87038,1.10625,0.3333732
87152,0.553125,0.5518441
87266,1.3275,1.275793
87380,1.99125,2.329296
87495,2.43375,3.585905
87610,0.331875,3.58209
87724,0.995625,4.122898
87839,2.765625,5.652445
87953,1.77,6.465383
88066,0.4425,6.572143
88179,1.10625,7.17261
88292,2.765625,8.695724
88405,1.99125,9.636559
88517,0.6637501,9.853174
88629,-0.110625,9.726258
88741,1.54875,10.63421
88854,2.43375,11.93304
88967,1.880625,12.83268
89079,0.22125,12.80344
89192,-0.995625,12.19491
89305,-0.331875,12.07617
89417,0.331875,12.30107
89529,0.885,12.79317
89642,1.3275,13.4971
89754,0.553125,13.71178
89866,-1.438125,12.82402
89979,-1.99125,11.77109
90091,-1.3275,11.15845
90204,0.4425,11.53064
90316,0.885,12.02004
90428,0.4425,12.20779
90540,-0.110625,12.10415
90652,-1.10625,11.46482
90765,-1.99125,10.3897
90878,-2.43375,9.131013
90990,-0.4425,9.072985
91102,0.553125,9.443373
91215,-0.6637501,9.017067
91327,-1.54875,8.163313
91440,-2.2125,6.996966
91552,-1.438125,6.33847
91665,-0.774375,6.010633
91779,-1.99125,4.919102
91892,-2.323125,3.723793
92005,-2.101875,2.688927
92118,-0.553125,2.540404
92233,-0.4425,2.336579
92348,-2.2125,1.087505
92462,-2.544375,-0.2209173
92577,-1.77,-1.045284
92692,-0.774375,-1.346878
92806,-1.3275,-2.050397
92919,-0.885,-2.459208
93033,-0.885,-2.89951
93147,-1.3275,-3.599699
93260,-2.43375,-4.909659
93374,-2.765625,-6.326033
93487,-1.3275,-6.873096
93599,-0.4425,-7.013504
93712,0.331875,-6.778227
93826,0.4425,-6.54327
93938,-0.6637501,-6.9657
94052,-1.3275,-7.690282
94166,-1.3275,-8.358002
94279,-0.553125,-8.570805
94391,-0.110625,-8.58534
94504,-0.4425,-8.831344
94617,-0.885,-9.312056
94730,-0.331875,-9.434778
94843,0.6637501,-9.017748
94956,1.10625,-8.422438
95070,1.216875,-7.802079
95182,1.10625,-7.257316
95296,0.4425,-7.09149
95409,-0.6637501,-7.518469
95522,-0.110625,-7.53431
95634,0.553125,-7.200276
95747,1.3275,-6.468725
95860,1.99125,-5.413764
95973,0.553125,-5.252193
96086,0.553125,-4.983259
96199,0.6637501,-4.64274
96311,0.6637501,-4.310296
96424,0.110625,-4.300675
96538,1.438125,-3.475745
96652,2.101875,-2.362967
96765,0.22125,-2.40251
96879,1.77,-1.399349
96992,2.544375,-0.05595636
97105,2.655,1.285374
97218,1.99125,2.227034
97333,-0.0,2.060239
97447,-0.885,1.534968
97562,1.3275,2.374733
97676,3.208125,4.143136
97792,3.76125,6.079382
97905,1.438125,6.611588
98018,-1.216875,5.769426
98131,-0.110625,5.790195
98243,1.77,6.837016
98356,3.429375,8.699536
98469,2.986875,10.16634
98582,1.438125,10.75452
98693,-0.0,10.62596
98805,0.774375,11.06917
98917,1.659375,11.97635
99031,1.438125,12.68222
99143,0.22125,12.69053
99255,-0.22125,12.53659
99367,-0.0,12.55216
99480,0.553125,12.87586
99592,0.774375,13.28444
99704,-0.22125,13.09155
99815,-0.885,12.58827
