Time,Error,Angle
14067,2.544375,4.563801
14179,5.863125,7.79162
14291,7.30125,11.58178
14403,1.216875,11.68808
14513,-1.99125,10.38918
14625,-1.3275,9.760642
14737,0.110625,9.939204
14848,1.54875,10.84164
14960,1.880625,11.81812
15072,1.3275,12.43779
15183,0.110625,12.38873
15294,-3.208125,10.4987
15406,-5.7525,7.389435
15517,-3.871875,5.596001
15627,2.323125,7.287869
15739,-0.22125,7.000318
15851,-4.093125,4.616436
15963,-5.863125,1.514945
16074,-3.871875,-0.2662697
16187,-1.880625,-1.03178
16300,-2.544375,-2.347341
16414,-4.978125,-5.040464
16525,-4.20375,-7.091322
16637,-0.4425,-6.992976
16748,-1.3275,-7.709743
16859,-3.208125,-9.474096
16972,-3.208125,-11.0887
17084,1.438125,-9.979767
17195,2.101875,-8.846951
17306,0.6637501,-8.629531
17418,-0.110625,-8.75699
17530,-0.331875,-8.946353
17642,0.22125,-8.791172
17753,1.216875,-8.096781
17865,2.323125,-6.836473
17976,1.54875,-6.120102
18088,2.544375,-4.768764
18200,1.880625,-3.878954
18311,-0.110625,-4.103613
18423,1.99125,-2.942626
18535,4.8675,-0.2602067
18647,6.85875,3.353194
18760,1.880625,3.89733
18872,-1.3275,2.939861
18984,1.216875,3.74092
19095,4.093125,6.042155
19207,4.978125,8.621888
19320,3.871875,10.47233
19432,1.54875,11.0457
19543,0.6637501,11.28973
19654,0.4425,11.48651
19765,0.6637501,11.8352
19877,0.553125,12.10366
19988,0.4425,12.31507
20099,-0.6637501,11.88954
20211,-2.765625,10.32377
20322,-4.093125,8.153375
20433,-3.31875,6.550812
20544,1.77,7.867391
20655,-0.110625,7.683934
20767,-3.54,5.617077
20878,-6.526875,2.084952
20990,-4.64625,-0.09805465
21102,-2.101875,-0.9294215
21215,-0.22125,-0.8687068
21328,-2.986875,-2.579516
21441,-5.7525,-5.696718
21553,-4.093125,-7.620935
21666,-1.10625,-7.91695
21777,-0.4425,-8.065812
21888,-1.54875,-8.92834
22000,-1.659375,-9.773097
22112,-0.774375,-10.0869
22223,-0.6637501,-10.40468
22336,-0.995625,-10.92922
22447,-0.331875,-11.0416
22560,0.885,-10.49411
22672,1.659375,-9.592902
22784,2.765625,-8.113125
22896,2.2125,-7.046552
23007,1.438125,-6.394676
23119,2.765625,-4.904763
23231,3.54,-3.063104
23342,-0.4425,-3.611593
23454,1.438125,-2.756329
23565,4.978125,0.03687263
23678,5.973751,3.126922
23791,2.2125,3.931498
23903,-0.110625,3.662511
24016,1.3275,4.431973
24127,4.425,6.909701
24239,4.8675,9.397934
24351,3.31875,10.93076
24462,0.553125,10.96838
24573,-0.0,10.9059
24684,0.995625,11.48322
24796,1.54875,12.30942
24907,0.885,12.70002
25019,-1.880625,11.52375
25130,-3.429375,9.663084
25241,-2.2125,8.649364
25352,0.22125,8.96901
25463,-0.995625,8.382886
25575,-2.655,6.909986
25686,-2.2125,5.830978
25797,-2.87625,4.338878
25909,-3.429375,2.574082
26020,-4.425,0.2752602
26132,-4.093125,-1.749363
26246,0.22125,-1.28061
26358,-1.659375,-2.243314
26471,-4.425,-4.693209
26583,-5.08875,-7.308077
26694,-2.43375,-8.306479
26806,-0.995625,-8.668783
26917,-0.553125,-8.899468
27029,-0.110625,-8.914514
27140,-1.216875,-9.613253
27252,-1.659375,-10.48582
27364,-0.885,-10.86712
27476,0.110625,-10.72475
27588,1.659375,-9.760179
27700,2.544375,-8.405268
27813,2.87625,-6.933989
27925,1.3275,-6.397148
28036,1.10625,-5.870885
28148,3.208125,-4.091928
28260,2.2125,-3.056484
28372,-0.331875,-3.439225
28484,2.87625,-1.748044
28597,5.7525,1.382644
28710,4.314375,3.436825
28824,0.774375,3.529442
28937,1.216875,4.155226
29049,3.429375,6.055504
29162,3.429375,7.782402
29273,2.765625,9.110692
29385,1.99125,10.03815
29497,2.544375,11.35192
29609,1.438125,11.98152
29720,-0.0,11.85464
29832,0.331875,12.03999
29944,0.553125,12.33629
30056,-0.331875,12.09788
30167,-3.0975,10.31378
30279,-3.871875,8.29767
30390,-1.99125,7.454774
30502,1.659375,8.601563
30613,-0.553125,8.161596
30725,-4.314375,5.677294
30837,-4.978125,3.111199
30949,-3.76125,1.326109
31061,-3.0975,-0.160971
31174,-1.880625,-0.9966231
31288,-2.986875,-2.573939
31402,-3.871875,-4.587916
31514,-4.425,-6.852135
31625,-0.885,-7.002962
31737,-1.438125,-7.74901
31848,-2.655,-9.179743
31960,-2.43375,-10.38492
32072,-0.331875,-10.37632
32184,0.553125,-10.01441
32297,-0.110625,-10.11939
32409,-0.553125,-10.43613
32521,-0.553125,-10.71536
32633,0.6637501,-10.28306
32745,2.101875,-9.105575
32858,3.208125,-7.400897
32970,3.76125,-5.467924
33081,2.323125,-4.423753
33193,-1.10625,-5.270548
33305,-0.885,-5.714094
33417,2.544375,-4.156094
33530,5.973751,-0.8668968
33643,5.53125,1.882035
33756,3.871875,3.680822
33869,0.553125,3.673989
33981,1.3275,4.383492
34093,4.425,6.857244
34205,2.87625,8.183592
34317,2.43375,9.356164
34429,2.2125,10.44085
34540,2.655,11.80381
34652,0.774375,12.03658
34764,-0.331875,11.76731
34875,-0.4425,11.52999
34988,-0.331875,11.3722
35099,-0.553125,11.07774
35211,-1.659375,10.15464
35322,-2.87625,8.607976
35434,-2.2125,7.549857
35545,-0.885,7.222171
35657,-1.880625,6.205843
35769,-3.31875,4.422573
35881,-2.986875,2.948745
35994,-4.64625,0.4897242
36106,-3.76125,-1.32614
36219,-0.885,-1.528575
36332,-2.655,-2.986613
36445,-4.425,-5.354033
36557,-2.986875,-6.737862
36668,-1.99125,-7.642459
36780,-3.0975,-9.27739
36892,-2.655,-10.57372
37004,0.774375,-9.898582
37116,1.216875,-9.233685
37228,-0.331875,-9.524984
37339,-1.10625,-10.15098
37451,-1.216875,-10.77347
37563,-0.885,-11.18924
37676,1.659375,-10.14567
37788,3.429375,-8.270583
37901,3.650625,-6.416186
38013,1.77,-5.68603
38124,0.885,-5.328285
38236,0.995625,-4.826873
38349,2.2125,-3.619783
38461,2.544375,-2.313524
38573,4.425,0.05801058
38686,3.871875,1.958682
38800,1.880625,2.732051
38914,2.87625,4.24092
39027,3.54,6.070449
39138,3.54,7.844398
39250,2.765625,9.162918
39362,1.77,9.960655
39474,1.438125,10.64626
39586,1.99125,11.68578
39698,2.2125,12.81338
39810,-0.110625,12.56421
39921,-2.765625,10.94524
40032,-2.87625,9.482227
40143,-1.99125,8.559334
40254,0.995625,9.313099
40365,1.659375,10.21571
40477,-0.995625,9.501403
40589,-3.429375,7.567644
40700,-3.9825,5.515751
40813,-3.429375,3.842803
40925,-4.20375,1.678623
41037,-4.756876,-0.7500579
41149,-3.31875,-2.293844
41262,-0.4425,-2.2697
41375,-1.54875,-3.120016
41487,-3.208125,-4.867446
41599,-4.535625,-7.255433
41711,-3.208125,-8.756804
41822,-1.54875,-9.386036
41934,0.22125,-9.116909
42045,0.331875,-8.931234
42157,-1.216875,-9.667471
42270,-2.2125,-10.8652
42382,-1.3275,-11.46124
42493,0.331875,-11.15248
42606,1.880625,-10.07359
42719,2.87625,-8.54327
42831,2.655,-7.227896
42943,0.885,-6.933753
43055,1.54875,-6.113887
43169,2.986875,-4.498562
43281,2.986875,-2.997105
43393,-0.553125,-3.56824
43505,2.2125,-2.250981
43618,6.084375,1.127975
43731,4.425,3.225444
43845,0.774375,3.305791
43957,1.880625,4.317374
44070,5.08875,7.133914
44182,4.314375,9.244603
44294,1.99125,10.04348
44405,0.553125,10.18711
44517,1.3275,10.90706
44629,1.99125,11.96175
44741,1.10625,12.44501
44853,-0.4425,12.09002
44965,-1.880625,11.02095
45076,-2.43375,9.749424
45188,-2.43375,8.528893
45299,-0.110625,8.667
45410,1.54875,9.593806
45522,-0.553125,9.15075
45634,-4.093125,6.80057
45746,-5.199375,4.087576
45858,-3.871875,2.254786
45969,-2.544375,1.101093
46081,-3.54,-0.7434236
46194,-1.99125,-1.61591
46307,-2.323125,-2.796809
46421,-3.54,-4.668684
46533,-2.101875,-5.606494
46644,-2.765625,-7.037134
46757,-3.650625,-8.939396
46869,-3.0975,-10.44714
46981,0.6637501,-9.798998
47092,1.77,-8.800797
47204,0.553125,-8.618168
47317,-0.774375,-9.122251
47429,-1.216875,-9.774961
47541,-0.995625,-10.25714
47653,-0.0,-10.1731
47764,1.216875,-9.457647
47877,2.655,-8.004211
47990,3.650625,-6.087547
48101,1.438125,-5.546864
48213,2.43375,-4.258226
48325,1.3275,-3.681935
48436,1.880625,-2.701315
48548,4.093125,-0.467638
48660,3.76125,1.397734
48775,3.31875,3.019831
48888,3.9825,5.063073
49000,3.54,6.799634
49112,0.22125,6.629037
49224,1.659375,7.559955
49336,3.9825,9.751582
49448,3.871875,11.69156
49560,-0.0,11.36634
49671,-0.553125,11.0221
49783,0.553125,11.38713
49895,1.10625,11.99223
50007,1.216875,12.61334
