Time,Error,Angle
15382,0.885,-7.190208
15494,-0.995625,-7.847847
15605,-0.331875,-7.969056
15718,0.331875,-7.744819
15830,1.216875,-7.058738
15942,2.2125,-5.865068
16055,1.77,-5.011157
16167,-0.331875,-5.352909
16279,-1.3275,-6.112115
16391,-0.0,-6.008646
16503,2.101875,-4.775627
16616,3.208125,-3.067266
16728,1.77,-2.295233
16840,0.885,-1.934002
16952,1.99125,-0.8515487
17066,2.43375,0.4072751
17177,1.77,1.239726
17290,-0.22125,0.9610202
17404,0.331875,1.161628
17517,2.2125,2.424344
17632,3.429375,4.249019
17746,1.438125,4.813254
17858,-0.995625,4.102287
17970,0.331875,4.364748
18083,2.101875,5.569641
18195,3.0975,7.211602
18308,2.87625,8.637568
18420,0.885,8.913265
18532,-0.0,8.828424
18644,1.10625,9.468141
18755,2.2125,10.67235
18867,1.99125,11.65603
18979,0.110625,11.55378
19091,-0.331875,11.3401
19203,0.6637501,11.75181
19315,1.438125,12.54072
19427,1.659375,13.3933
19539,-0.774375,12.80474
19651,-2.655,11.30711
19763,-1.54875,10.61367
19875,-0.553125,10.42622
19986,0.6637501,10.86545
20099,1.216875,11.52711
20211,0.885,11.94548
20322,-0.0,11.8701
20434,-1.3275,11.08972
20546,-1.99125,10.03102
20658,-2.43375,8.773073
20769,1.3275,9.747646
20880,1.99125,10.81986
20992,-0.0,10.65895
21104,-2.544375,9.162106
21216,-3.208125,7.487808
21327,-1.99125,6.588965
21439,-0.4425,6.503244
21551,-1.3275,5.774709
21663,-1.77,4.848523
21776,-1.216875,4.283463
21888,-1.54875,3.4843
22001,-2.765625,1.999253
22114,-2.87625,0.5452569
22227,-0.995625,0.201878
22340,0.774375,0.7442746
22454,-0.22125,0.5615489
22567,-1.99125,-0.5839129
22681,-2.986875,-2.168764
22794,-2.101875,-3.15199
22906,-1.10625,-3.617625
23018,-0.0,-3.519601
23129,-0.774375,-3.96484
23242,-1.99125,-5.065758
23354,-2.544375,-6.390602
23466,-2.101875,-7.408144
23578,-0.553125,-7.553383
23691,-0.331875,-7.692165
23803,-0.774375,-8.114439
23915,-0.995625,-8.633023
24027,-0.4425,-8.809542
24139,0.331875,-8.576641
24251,0.553125,-8.277192
24364,-0.110625,-8.385874
24477,-0.774375,-8.831934
24589,-1.216875,-9.481165
24701,-1.3275,-10.15684
24813,0.22125,-9.917902
24924,0.4425,-9.669696
25036,0.553125,-9.382123
25148,0.774375,-8.975761
25260,0.995625,-8.458233
25372,1.216875,-7.829877
25484,1.10625,-7.284653
25595,-0.4425,-7.636625
25706,0.331875,-7.414805
25818,1.10625,-6.792845
25929,1.880625,-5.783412
26041,1.77,-4.903088
26152,-1.3275,-5.825364
26263,-2.323125,-7.087916
26375,0.22125,-6.771884
26486,2.986875,-5.032218
26598,4.314375,-2.748032
26711,1.438125,-2.258404
26823,0.553125,-2.071586
26934,1.77,-1.091097
27046,2.765625,0.3810476
27158,2.655,1.705252
27271,-1.659375,0.5186629
27384,-0.995625,0.0525063
27497,1.438125,0.9731912
27611,4.20375,3.314991
27725,3.31875,4.917455
27838,0.22125,4.766089
27949,-0.22125,4.60074
28061,1.880625,5.71264
28172,2.765625,7.180612
28284,2.2125,8.246401
28396,1.10625,8.703824
28508,0.22125,8.734324
28619,1.659375,9.679545
28730,1.880625,10.64597
28842,1.10625,11.13627
28953,0.110625,11.10368
29066,-0.0,11.08863
29177,0.885,11.60391
29288,1.54875,12.43895
29400,0.995625,12.89432
29511,-0.22125,12.67944
29623,-1.659375,11.72188
29734,-1.438125,11.01278
29846,-0.774375,10.68206
29957,-0.0,10.75093
30068,0.22125,10.88457
30180,-0.0,10.86751
30291,-0.4425,10.60824
30403,-0.885,10.126
30514,-0.4425,9.939291
30625,0.774375,10.43108
30737,0.6637501,10.76068
30848,-0.22125,10.5755
30959,-1.54875,9.685518
31070,-2.655,8.257289
31181,-1.880625,7.375335
31293,-0.0,7.537331
31404,-0.774375,7.095883
31515,-2.2125,5.866148
31628,-2.544375,4.558103
31739,-0.995625,4.187019
31851,-0.885,3.762296
31962,-1.99125,2.675631
32074,-2.323125,1.480363
32187,-1.438125,0.8328403
32300,-0.0,0.9564418
32413,-0.774375,0.5138239
32527,-2.655,-0.9728008
32640,-2.655,-2.31077
32752,-1.880625,-3.187751
32864,-1.216875,-3.736655
32976,0.885,-3.114987
33088,0.22125,-3.048174
33200,-1.3275,-3.843938
33311,-2.655,-5.29086
33423,-2.765625,-6.690817
33535,-2.323125,-7.816328
33646,-1.3275,-8.39397
33757,-0.110625,-8.342129
33869,0.774375,-7.873377
33981,0.22125,-7.803114
34093,-0.6637501,-8.211443
34204,-1.216875,-8.871492
34316,-1.10625,-9.418771
34431,-0.22125,-9.457625
34543,0.110625,-9.369614
34654,0.110625,-9.312132
34766,-0.110625,-9.385744
34878,-0.22125,-9.506893
34990,-0.110625,-9.553681
35101,-0.110625,-9.608423
35213,0.22125,-9.470324
35325,0.553125,-9.164024
35437,0.995625,-8.627351
35548,1.77,-7.675219
35660,1.99125,-6.656696
35772,1.10625,-6.175828
35884,-0.110625,-6.338269
35995,-0.331875,-6.529757
36107,0.995625,-5.92206
36219,1.77,-4.96581
36331,0.885,-4.59236
36443,-0.0,-4.670716
36555,0.22125,-4.546734
36666,1.77,-3.53174
36778,2.101875,-2.444513
36890,2.2125,-1.326535
37001,2.765625,0.1031649
37113,0.774375,0.3274669
37226,-0.6637501,-0.1340191
37339,0.553125,0.2353873
37451,2.43375,1.613848
37565,3.0975,3.227567
37679,1.54875,3.878175
37792,1.54875,4.644408
37904,1.54875,5.418242
38016,0.6637501,5.676306
38127,1.659375,6.584095
38239,3.0975,8.258964
38351,1.880625,9.1062
38462,0.331875,9.135718
38573,0.22125,9.228071
38686,1.216875,9.918295
38797,2.2125,11.11297
38909,2.2125,12.22513
39020,-0.4425,11.78295
39131,-1.77,10.77157
39243,-1.10625,10.26579
39354,-0.22125,10.23273
39465,0.553125,10.57899
39577,1.10625,11.18328
39689,1.438125,11.9334
39800,1.438125,12.65452
39911,0.774375,12.98605
40022,-1.10625,12.27111
40134,-2.2125,11.06104
40246,-1.99125,10.07697
40357,-1.216875,9.534406
40468,0.774375,10.09339
40579,1.99125,11.2028
40691,0.885,11.56063
40802,-0.995625,10.90043
40913,-2.2125,9.681021
41025,-2.655,8.308753
41137,-1.438125,7.687348
41248,-0.331875,7.620939
41360,-0.553125,7.332435
41471,-2.2125,6.085894
41582,-1.77,5.228475
41694,-0.4425,5.120665
41805,-1.54875,4.261595
41917,-2.544375,2.900046
42028,-1.77,2.073672
42141,-1.880625,1.128026
42254,-1.10625,0.6380487
42367,-0.553125,0.4113695
42480,-1.438125,-0.3775773
42594,-1.99125,-1.423529
42707,-2.101875,-2.486923
42819,-1.880625,-3.409618
42931,-0.6637501,-3.638882
43042,0.553125,-3.253161
43153,-0.553125,-3.614702
43265,-2.101875,-4.800385
43377,-3.0975,-6.441072
43490,-2.655,-7.738037
43601,-1.216875,-8.223538
43713,0.4425,-7.854572
43824,1.659375,-6.913643
43936,0.553125,-6.722634
44048,-0.331875,-6.968023
44159,-1.216875,-7.655507
44271,-1.880625,-8.656395
44383,-2.43375,-9.923399
44495,-0.553125,-10.04651
44607,0.4425,-9.731302
44718,0.774375,-9.310216
44830,0.553125,-9.049849
44942,0.553125,-8.774361
45054,0.553125,-8.497869
45166,0.774375,-8.092088
45278,0.4425,-7.89727
45389,-0.331875,-8.129515
45501,0.331875,-7.912216
45613,0.995625,-7.355664
45724,0.885,-6.918489
45837,1.216875,-6.282965
45949,1.10625,-5.737265
46060,0.4425,-5.572309
46172,-0.22125,-5.742497
46284,-0.0,-5.728004
46396,1.438125,-4.888094
46508,1.54875,-4.096481
46619,0.4425,-3.966307
46731,1.99125,-2.846581
46843,2.544375,-1.520051
46955,1.77,-0.6960004
47066,1.880625,0.2494909
47179,1.77,1.125612
47292,-0.6637501,0.5919467
47405,0.553125,0.9551208
47518,2.87625,2.591005
47632,3.650625,4.493348
47746,1.54875,5.101766
47858,-1.54875,4.058166
47970,-0.22125,4.041125
48082,1.54875,4.96926
48194,3.208125,6.720625
48306,4.20375,8.91527
48418,0.995625,9.151798
48529,-0.6637501,8.662951
48640,0.4425,8.966696
48751,1.77,9.968809
48863,2.43375,11.24932
48974,0.995625,11.63146
49086,-0.110625,11.47542
49197,-0.22125,11.34875
49308,0.4425,11.62427
49420,0.995625,12.17221
49531,1.54875,12.99644
49642,-0.553125,12.54797
49754,-1.77,11.54917
49865,-1.438125,10.85023
49976,-0.995625,10.39096
50087,-0.4425,10.21878
50198,1.216875,10.97
50310,2.2125,12.16949
50421,1.216875,12.70112
50533,-1.3275,11.81834
50645,-3.650625,9.784837
50756,-3.0975,8.268386
50867,0.110625,8.595545
50978,2.655,10.15512
51090,1.10625,10.59358
51201,-1.438125,9.6548
51312,-4.314375,7.241127
51423,-4.093125,5.196006
51535,0.4425,5.798633
51645,0.6637501,6.174619
51757,-0.995625,5.541403
51868,-2.655,4.065352
51980,-3.76125,2.082652
52092,-1.659375,1.422827
52205,-0.6637501,1.184439
52318,-1.10625,0.6011312
52431,-2.323125,-0.6630202
52545,-1.99125,-1.637957
52658,-1.10625,-2.116555
52770,-0.885,-2.535667
52882,-0.995625,-3.04115
52994,-0.0,-2.959343
53106,-1.3275,-3.72833
53218,-2.765625,-5.23801
53330,-1.659375,-5.983893
53442,-2.323125,-7.195647
53553,-2.2125,-8.296004
53665,-0.22125,-8.238844
53776,1.438125,-7.370321
53888,1.216875,-6.770484
53999,0.110625,-6.807962
54110,-0.774375,-7.275753
54223,-1.54875,-8.120029
54334,-2.101875,-9.221714
54446,-1.438125,-9.888811
54558,-0.553125,-10.08815
54670,0.331875,-9.843314
54782,0.553125,-9.542874
54894,0.4425,-9.329263
55006,0.4425,-9.10852
55117,0.6637501,-8.758234
55229,0.995625,-8.231534
55342,0.995625,-7.731821
55454,0.553125,-7.492021
55566,0.110625,-7.476366
55677,0.553125,-7.165546
55790,1.438125,-6.370435
55902,1.54875,-5.581911
56014,0.331875,-5.517321
56126,-1.216875,-6.26159
56238,-0.4425,-6.427297
56349,0.885,-5.870448
56461,2.544375,-4.452345
56573,2.101875,-3.428844
56684,0.22125,-3.476814
56796,1.659375,-2.537761
56909,2.43375,-1.249077
57021,2.101875,-0.220852
57133,2.101875,0.8285661
57245,0.22125,0.7836133
57359,0.110625,0.8195446
57472,2.43375,2.225641
57586,3.429375,4.034312
57701,1.880625,4.85475
57813,-0.6637501,4.302816
57925,-0.110625,4.279016
58038,1.659375,5.258346
58149,3.0975,6.936909
58262,2.986875,8.429741
58373,0.331875,8.37245
58485,-0.110625,8.265006
58597,1.3275,9.045184
58708,2.2125,10.23293
58820,1.77,11.08645
58932,0.6637501,11.32323
59043,-0.331875,11.06798
59155,0.4425,11.34835
59266,1.216875,12.02527
59378,1.659375,12.89639
59490,0.885,13.27708
59601,-2.101875,11.97092
59713,-2.544375,10.64446
59825,-1.438125,10.01402
59936,0.995625,10.72059
60047,2.101875,11.87849
60160,1.54875,12.61385
60271,0.6637501,12.86936
60383,-1.77,11.77641
60495,-3.208125,10.03755
60607,-2.101875,9.069886
60718,0.110625,9.31676
60829,0.995625,9.901783
60941,-0.0,9.824571
61052,-1.3275,9.045034
61164,-2.544375,7.662807
61275,-1.659375,6.899595
61386,0.110625,7.108147
61498,-1.216875,6.399211
61610,-2.765625,4.880624
61722,-1.659375,4.134849
61833,-0.331875,4.085142
61946,-1.3275,3.346104
62058,-2.765625,1.838411
62170,-1.99125,0.899056
62282,-0.774375,0.6161737
62396,-0.885,0.1713902
62511,-1.54875,-0.656678
62625,-1.99125,-1.692418
62738,-2.323125,-2.884057
62850,-1.99125,-3.854012
62962,1.216875,-2.976433
63073,0.331875,-2.866417
63185,-1.3275,-3.672207
63297,-2.87625,-5.248863
63409,-3.650625,-7.147919
63520,-1.99125,-8.008985
63632,-0.22125,-7.963131
63744,0.331875,-7.740704
63856,0.6637501,-7.377415
63968,-0.553125,-7.754171
64080,-1.438125,-8.553656
64192,-1.77,-9.471657
64303,-0.6637501,-9.713501
64415,0.553125,-9.328621
64526,0.110625,-9.303011
64639,-0.110625,-9.378737
64752,-0.331875,-9.564149
64864,-0.553125,-9.860447
64976,-0.553125,-10.13833
65087,0.110625,-10.02777
65200,0.885,-9.517054
65312,1.10625,-8.940959
65424,1.438125,-8.192707
65536,1.438125,-7.471724
65648,0.774375,-7.139741
65760,0.553125,-6.885284
65873,1.438125,-6.093913
65985,1.10625,-5.563657
66097,-0.0,-5.656619
66208,-0.995625,-6.244346
66320,-0.110625,-6.231847
66433,1.216875,-5.508247
66545,2.986875,-3.859618
66657,3.0975,-2.291512
66769,0.885,-2.033708
66881,0.6637501,-1.732529
66993,1.880625,-0.6928113
67106,2.765625,0.7690536
67218,1.880625,1.640834
67332,-0.995625,0.9007235
67445,-0.331875,0.7734005
67559,1.659375,1.770252
67673,3.54,3.70402
67788,3.76125,5.613472
67900,-0.6637501,4.917664
68012,-0.6637501,4.561646
68124,1.10625,5.260721
68236,2.986875,6.922014
68348,3.429375,8.684725
68460,0.885,8.918304
68571,0.110625,8.895204
68683,0.995625,9.46159
68795,2.2125,10.67383
68907,2.43375,11.91618
69019,0.885,12.23126
69130,-1.10625,11.50222
69241,-1.3275,10.80811
69353,-0.553125,10.59408
69465,0.110625,10.70888
69579,0.553125,11.02593
69691,0.885,11.49879
69803,0.995625,12.00774
69916,0.774375,12.37722
70027,0.22125,12.44017
70139,-0.995625,11.83775
70250,-1.880625,10.81672
70361,-1.77,9.935623
70473,-1.10625,9.438556
70584,1.659375,10.50251
70696,1.438125,11.21865
70807,0.331875,11.29139
70918,-1.54875,10.35406
71030,-2.655,8.923532
71142,-2.986875,7.395303
71253,-1.54875,6.739494
71364,0.6637501,7.265291
71475,-0.995625,6.640958
71587,-2.2125,5.425781
71699,-2.544375,4.118408
71811,-1.438125,3.489232
71923,-0.6637501,3.22729
72036,-2.101875,2.061106
72148,-2.765625,0.6153165
72261,-1.77,-0.191515
72374,-0.0,-0.04128223
72488,0.331875,0.1619763
72601,-1.54875,-0.7641665
72715,-3.0975,-2.450942
72828,-2.43375,-3.622023
72940,0.331875,-3.224429
73052,0.331875,-3.043124
73164,-1.3275,-3.845339
73276,-2.43375,-5.163619
73388,-3.208125,-6.838373
73501,-1.99125,-7.737246
73613,-0.331875,-7.759632
73725,0.4425,-7.463682
73837,0.4425,-7.237518
73949,-0.4425,-7.532218
74062,-1.438125,-8.339151
74173,-2.101875,-9.45125
74287,-0.0,-9.281505
74398,0.553125,-8.947572
74510,0.22125,-8.861008
74622,-0.22125,-9.010117
74734,-0.553125,-9.316648
74847,-0.553125,-9.595199
74958,-0.6637501,-9.936427
75070,-0.4425,-10.13985
75182,0.4425,-9.843645
75294,0.885,-9.359284
75406,1.216875,-8.720404
75518,1.880625,-7.72274
75631,1.77,-6.843112
75743,0.774375,-6.539279
75854,0.110625,-6.54534
75967,0.995625,-5.977823
76079,1.77,-5.024217
76191,0.331875,-4.973614
76302,-1.659375,-5.978408
76414,-0.22125,-5.980763
76527,1.216875,-5.245257
76641,2.765625,-3.727162
76753,2.101875,-2.722582
76865,2.655,-1.352403
76978,1.77,-0.538348
77090,1.880625,0.4064429
77202,2.2125,1.540891
77315,-0.995625,0.7797069
77428,-0.331875,0.651009
77542,1.54875,1.582017
77656,3.871875,3.718661
77771,3.76125,5.603279
77884,0.110625,5.35453
77995,-0.6637501,4.937218
78107,1.438125,5.825831
78218,2.655,7.266021
78330,2.655,8.600996
78442,2.2125,9.670548
78553,0.110625,9.548208
78664,0.774375,9.979309
78776,1.216875,10.62788
78887,1.880625,11.62619
78999,0.4425,11.73042
79111,-0.774375,11.23494
79223,-0.22125,11.16356
79334,0.553125,11.50728
79447,1.10625,12.11097
79558,1.438125,12.86106
79670,-0.331875,12.5484
79781,-1.54875,11.66192
79893,-1.438125,10.94464
80004,-0.774375,10.6129
80116,-0.4425,10.42326
80227,0.4425,10.72038
80339,0.110625,10.75287
80451,-0.22125,10.61307
80563,-0.885,10.1133
80675,-1.3275,9.408865
80786,0.110625,9.58235
80897,-0.0,9.580967
81009,-0.885,9.063978
81120,-1.3275,8.358047
81232,-1.77,7.433361
81343,-0.22125,7.449211
81455,-1.438125,6.636314
81568,-2.323125,5.396063
81680,-1.99125,4.422884
81792,-0.995625,4.010269
81904,-0.995625,3.518108
82016,-2.43375,2.181722
82128,-2.43375,0.9569185
82241,-0.995625,0.5765086
82354,0.331875,0.8599191
82467,-0.774375,0.3890025
82582,-2.544375,-1.033781
82695,-2.87625,-2.509251
82808,-2.101875,-3.498625
82919,-0.22125,-3.448392
83031,0.4425,-3.160584
83143,-1.10625,-3.838402
83254,-2.323125,-5.109678
83366,-2.986875,-6.665726
83478,-2.101875,-7.646455
83590,-0.6637501,-7.854816
83702,-0.110625,-7.855825
83816,-0.553125,-8.165399
83928,-0.331875,-8.315082
84040,0.22125,-8.157659
84152,-0.110625,-8.237533
84264,-0.774375,-8.68216
84376,-1.438125,-9.459876
84488,-0.774375,-9.79519
84600,-0.0,-9.727195
84712,0.22125,-9.593805
84825,0.110625,-9.546205
84937,-0.0,-9.555938
85048,0.110625,-9.492049
85160,0.22125,-9.371634
85272,0.553125,-9.066518
85384,0.995625,-8.529923
85496,1.438125,-7.7714
85608,1.10625,-7.243324
85719,0.4425,-7.079067
85831,0.553125,-6.797063
85942,1.10625,-6.197077
86054,0.995625,-5.705378
86168,0.774375,-5.336884
86280,-0.331875,-5.596281
86391,0.110625,-5.510023
86503,1.659375,-4.549174
86615,2.765625,-3.065441
86726,0.995625,-2.708485
86838,1.216875,-2.090872
86950,2.43375,-0.7719459
87062,2.655,0.5807681
87174,1.10625,1.006458
87287,-1.3275,0.1331172
87400,-0.0,0.2290774
87512,1.99125,1.395639
87625,3.650625,3.369384
87740,2.655,4.624932
87852,0.6637501,4.786038
87963,0.22125,4.848447
88076,1.54875,5.729399
88188,2.986875,7.349792
88300,2.655,8.658049
88412,0.995625,9.015081
88523,-0.0,8.922745
88636,1.216875,9.626499
88747,2.101875,10.75754
88859,1.54875,11.49077
88970,0.22125,11.488
89081,-0.0,11.46182
89192,0.995625,12.04158
89304,1.216875,12.67389
89416,0.6637501,12.96087
89527,-1.438125,12.06361
89639,-1.54875,11.26801
89750,-1.10625,10.75037
89861,-0.0,10.84574
89973,0.331875,11.04595
90084,0.22125,11.14957
90195,-0.0,11.13066
90306,-0.331875,10.93556
90418,-0.995625,10.38
90529,-1.10625,9.813825
90640,-0.995625,9.324438
90752,0.995625,9.990206
90863,0.774375,10.37009
90975,-0.774375,9.852222
91088,-1.99125,8.747396
91199,-2.323125,7.550631
91310,-1.659375,6.774385
91421,-0.553125,6.594393
91533,-1.438125,5.807961
91644,-1.659375,4.95536
91755,-0.774375,4.641036
91867,-1.54875,3.806439
91978,-2.87625,2.253655
92091,-2.323125,1.130596
92204,-0.774375,0.8739822
92317,-0.0,0.9465929
92430,-1.3275,0.1778708
92543,-2.986875,-1.458478
92657,-1.438125,-2.058902
92769,-0.6637501,-2.318353
92880,-1.3275,-3.03263
92992,-0.553125,-3.247991
93104,-1.3275,-3.972743
93215,-2.323125,-5.22135
93327,-1.659375,-6.00148
93440,-2.323125,-7.214657
93552,-1.880625,-8.121224
93663,-0.331875,-8.155815
93775,0.774375,-7.667695
93886,1.216875,-7.015307
93998,-0.0,-7.113833
94110,-0.774375,-7.572709
94222,-1.54875,-8.416393
94334,-1.99125,-9.453505
94446,-1.438125,-10.12921
94557,-0.0,-10.00645
94669,0.110625,-9.933622
94780,-0.110625,-10.00622
94892,-0.110625,-10.06269
95004,-0.110625,-10.11808
95115,0.110625,-10.04432
95227,0.331875,-9.858719
95339,0.6637501,-9.497629
95450,1.216875,-8.841144
95562,1.77,-7.906846
95675,2.101875,-6.825228
95787,1.3275,-6.223996
95899,0.6637501,-5.9521
96010,0.553125,-5.688739
96122,-0.110625,-5.800732
96233,-0.331875,-5.988873
96345,0.995625,-5.381869
96457,2.101875,-4.231468
96570,2.43375,-2.980329
96681,0.110625,-3.116405
96793,0.995625,-2.557
96904,2.323125,-1.280688
97016,2.986875,0.2756944
97128,2.544375,1.515169
97242,-1.54875,0.4002492
97354,-1.438125,-0.3320718
97468,1.3275,0.5575822
97581,4.8675,3.298859
97695,3.9825,5.237609
97808,0.774375,5.356115
97920,-1.3275,4.499324
98033,0.774375,5.047581
98144,2.43375,6.414723
98256,3.0975,8.028774
98368,2.101875,9.000384
98479,0.22125,8.948973
98590,0.6637501,9.307206
98702,1.54875,10.15774
98813,0.995625,10.6145
98925,0.995625,11.10956
99037,0.774375,11.47812
99148,1.10625,12.0579
99259,0.774375,12.41919
99371,-0.331875,12.15853
99482,-1.10625,11.53456
99593,-1.10625,10.9767
99705,-0.6637501,10.6817
99816,-0.110625,10.67495
99929,-1.54875,9.783908
