Time,Error,Angle
19175,20.90812,-5.535859
19295,25.55438,-0.2135324
19414,22.67813,4.22207
19532,26.66063,9.705965
19652,20.24438,13.50973
19771,16.26188,16.59124
19892,13.82813,19.25196
20013,6.85875,20.34915
20137,3.208125,20.83471
20261,-0.0,20.70374
20387,-4.425,19.64708
20510,-11.505,17.06533
20633,-18.585,13.05874
20754,-23.23125,8.214476
20872,-28.43063,2.31117
20989,-25.77563,-2.75155
21105,-24.22688,-7.528522
22127,-15.70875,-10.67027
22248,-4.978125,-11.6659
22369,2.544375,-10.86536
22491,19.80188,-6.217869
22611,25.33313,-0.8923764
22729,27.10313,4.614183
22848,20.90812,8.557215
22965,23.56313,13.36088
23084,17.36813,16.59624
23205,12.8325,18.97218
23326,9.07125,20.62883
23449,2.765625,20.92971
23572,0.331875,20.88783
23697,-4.535625,19.79118
23819,-10.84125,17.37066
23942,-16.26188,13.896
24062,-23.78438,8.831356
24182,-26.77125,3.341252
24298,-25.55438,-1.729261
24414,-24.3375,-6.545086
25552,-11.83687,-8.912461
25672,-3.54,-9.620461
25791,11.39438,-6.753423
25911,19.69125,-2.454391
26030,25.55438,2.912019
26147,22.125,7.216072
26263,22.125,11.63337
26382,21.01875,15.79272
26500,15.045,18.56178
26618,8.186251,19.91387
26739,6.526875,21.13731
26861,0.553125,21.01126
26983,-3.650625,20.10626
27107,-7.633125,18.41695
27229,-16.48313,14.77255
27350,-19.58063,10.71486
27469,-26.55,5.121515
27586,-28.09875,-0.5782509
27704,-24.11625,-5.248467
27821,-18.69563,-8.75912
28850,-10.06688,-10.7725
28971,-2.101875,-11.19287
29093,10.95187,-8.49637
29213,20.24438,-4.052911
29332,25.88625,1.369338
29451,21.79313,5.580961
29567,26.77125,11.12504
29684,20.7975,15.0576
29804,14.38125,17.66693
29925,9.181875,19.28692
30047,8.296875,20.899
30169,1.77,20.99899
30294,-2.323125,20.36395
30419,-6.084375,18.99543
30541,-12.8325,16.16207
30663,-20.355,11.78531
30782,-24.78,6.634339
30899,-26.88188,1.16221
31015,-25.2225,-3.821504
31129,-23.895,-8.541631
31248,-18.03188,-11.91524
32061,-11.0625,-14.08304
32183,-3.31875,-14.44612
32308,4.535625,-13.22563
32432,18.25313,-9.032221
32552,22.23563,-4.397191
32670,25.88625,0.9368458
32787,26.55,6.28339
32903,20.02313,10.02497
32946,20.24438,14.05448
33063,14.71313,16.77631
33183,10.62,18.72664
