Time,Error,Angle
355,-6.6375,23.92192
709,-19.9125,19.93942
834,-2.544375,20.08369
1185,4.756876,21.15157
1302,-34.29375,12.75003
1535,-11.9475,10.77327
1656,12.72188,14.30728
2001,10.95187,16.49491
2121,-29.205,9.072227
2351,-23.12063,4.523054
2807,26.32875,10.32185
2927,17.81063,13.58191
3273,15.70875,16.68718
3619,-23.895,11.3495
3741,10.06688,14.64518
