Time,Error,Angle
119,-33.96188,18.42729
355,-3.0975,17.80779
475,-17.92125,13.64879
707,-2.2125,13.51584
827,-15.93,9.813078
1057,14.82375,13.40675
1176,3.0975,13.60715
1409,1.659375,13.89535
1528,-10.1775,11.38721
1759,-20.46563,7.063075
1878,16.26188,11.73623
2101,-33.96188,3.90551
2219,22.125,10.50862
2556,19.35938,14.39063
2898,13.60688,17.03004
3243,6.85875,18.30435
