Time,Error,Angle
358,-9.735001,23.97308
479,-32.52375,17.46833
830,9.181875,19.88725
950,-22.45687,14.20511
1297,13.38563,17.36043
1416,-30.42188,9.567287
1646,-24.3375,4.770489
1878,-24.00563,-0.02137661
2106,-6.748125,-1.004999
2337,-15.15563,-4.199173
2569,17.7,0.02287436
2800,-20.355,-4.821682
3030,13.49625,-1.437015
3260,-18.36375,-5.753584
3491,28.98375,1.012435
3607,31.30688,7.42974
3948,-0.774375,6.817438
4066,23.34188,12.40692
4409,-2.2125,11.62124
